model_name 8x5_5e-4_rgb12_22:43:46_1_0_23:17:34
loading nuscenes...
making parser...
indices (28130, 1)
NuscData: 28130 samples. Split: train.
                   Augmentation Conf: {'final_dim': (448, 800), 'cams': ['CAM_FRONT_LEFT', 'CAM_FRONT', 'CAM_FRONT_RIGHT', 'CAM_BACK_LEFT', 'CAM_BACK', 'CAM_BACK_RIGHT'], 'ncams': 6}
indices (6019, 1)
NuscData: 6019 samples. Split: val.
                   Augmentation Conf: {'final_dim': (448, 800), 'cams': ['CAM_FRONT_LEFT', 'CAM_FRONT', 'CAM_FRONT_RIGHT', 'CAM_BACK_LEFT', 'CAM_BACK', 'CAM_BACK_RIGHT'], 'ncams': 6}
data ready
total_params 42048711
reading ckpt from checkpoints/8x5_5e-4_rgb12_22:43:46
...found checkpoint checkpoints/8x5_5e-4_rgb12_22:43:46/model-000025000.pth
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000128/6019; rtime 0.00; itime 0.18 (178.86 ms); loss 6.32550; iou_ev 45.1
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000129/6019; rtime 0.00; itime 0.18 (178.84 ms); loss 7.93757; iou_ev 45.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000130/6019; rtime 0.01; itime 0.18 (178.86 ms); loss 7.02294; iou_ev 45.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000131/6019; rtime 0.00; itime 0.18 (178.84 ms); loss 7.00226; iou_ev 45.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000132/6019; rtime 0.00; itime 0.18 (178.86 ms); loss 9.52004; iou_ev 44.9
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000133/6019; rtime 0.00; itime 0.18 (178.84 ms); loss 10.14862; iou_ev 44.7
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000134/6019; rtime 0.00; itime 0.18 (178.82 ms); loss 6.97030; iou_ev 44.6
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000135/6019; rtime 0.01; itime 0.18 (178.84 ms); loss 8.77702; iou_ev 44.4
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000136/6019; rtime 0.00; itime 0.18 (178.82 ms); loss 8.13431; iou_ev 44.4
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000137/6019; rtime 0.00; itime 0.18 (178.80 ms); loss 9.69391; iou_ev 44.2
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000138/6019; rtime 0.00; itime 0.18 (178.79 ms); loss 9.33926; iou_ev 44.2
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000139/6019; rtime 0.00; itime 0.18 (178.77 ms); loss 6.28788; iou_ev 44.2
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000140/6019; rtime 0.00; itime 0.18 (178.75 ms); loss 6.42397; iou_ev 44.2
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000141/6019; rtime 0.00; itime 0.18 (178.73 ms); loss 4.80148; iou_ev 44.2
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000142/6019; rtime 0.00; itime 0.18 (178.72 ms); loss 4.13422; iou_ev 44.3
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000143/6019; rtime 0.00; itime 0.18 (178.70 ms); loss 3.43514; iou_ev 44.4
